id,text,sentiment
609,LOCATION1 has a big bus station,None
70,"LOCATION1 has a big gay scene , and was once a red light district",None
357,"LOCATION1 has a large choice of parks and is close to LOCATION1, good shops,",None
1231,LOCATION1 has a large indoor and outdoor market selling all sorts of fashion and many other things too,None
367,"LOCATION1 has a lot of parks , also",None
817,LOCATION1 has a more urban feel and is full of hipsters,None
297,LOCATION1 has a new development called the Centrium which is practically next to the station and has gym etc,None
1266,LOCATION1 has an overhead rail link to central London which is fast and frequent,None
150,LOCATION1 has been open for a few years now,None
593,LOCATION1 has good access to London via trains and busses but be warned its not the safest of places so dont go round flashing ya cash or your mobile phones e,None
973,"LOCATION1 has good connections into town (Metropolitan line, 30 mins) and it still feels like the village",None
147,"LOCATION1 has great transport links , i work in LOCATION1 and its 25mins door to door",None
975,"LOCATION1 has great transport links, train to LOCATION2",None
1186,LOCATION1 has hostels and is a safe area,None
1081,"LOCATION1 has it's good places, but they are expensive",None
293,LOCATION1 has loads of trains and good buses,None
850,"LOCATION1 has nice bars , such as Lock Tavern with a beergarden",Positive
608,LOCATION1 has quite a low council tax rate so might be your best bet,None
1234,LOCATION1 has some factories around it,None
41,"LOCATION1 has vibrant community I am thinking of moving to LOCATION1 ,",None
272,LOCATION1 have winter wonderland - they have a few bits and bobs going on there,None
25,"LOCATION1 hmmm mm, take the tube to the London then",None
1246,LOCATION1 in the North East is lovely,None
400,LOCATION1 is  a bit shoddy a few beggars,None
330,LOCATION1 is  large parkland with lakes and trees,None
595,LOCATION1 is OK too who knows where is safe nowdays,None
171,"LOCATION1 is a better area, nice business buildings and beautiful residential houses, good people live there, much easier for transport than LOCATION1",None
276,LOCATION1 is a big more grungy but lots to do and still quite posh,None
650,"LOCATION1 is a big place , more than four million people depending on where you stop counting",None
1407,"LOCATION1 is a bit of a dump, LOCATION2 is slightly nicer, though of course both have better and worse areas",None
310,LOCATION1 is a bit of a mystery to me to be honest,None
1411,LOCATION1 is a bit on the pricey side so a cheaper alternative would be LOCATION2 which is also a perfectly safe area,None
637,"LOCATION1 is a bit rough round the edges , but use your common sense and do n't flash your expensive belongings around the council estates late at night and you will be fine Well , you could say it gets dangerously full of drunken students on Friday and Saturday night but apart from that it is no more dangerous than any other part of London",None
1142,LOCATION1 is a complete dump,None
1242,LOCATION1 is a cosmopolitan district particularly known as the location for the annual Notting Hill Carnival,None
1017,"LOCATION1 is a decent area , you can tell if the area has gangs in it or not by looking at walls in alleyways to see if there are tags on them",None
1218,LOCATION1 is a good area,None
966,LOCATION1 is a good area - Redbridge,None
832,LOCATION1 is a good commute and more affordable,None
985,LOCATION1 is a great area and generally NOT a cheap one now,None
1083,LOCATION1 is a great little spot of countryside,None
834,LOCATION1 is a large area and has just about every sort of area within it,None
882,LOCATION1 is a little closer to central London and has good rail and tube links,None
360,"LOCATION1 is a lovely place to live , and you can find some places to rent at very reasonable rates",None
708,LOCATION1 is a nice place and has good connections to Central London,None
773,LOCATION1 is a nice place it has lots of residential areas and a shopping district,None
947,LOCATION1 is a nice quiet area but is expensive,None
1035,LOCATION1 is a notoriously rough area,None
98,LOCATION1 is a ordinary sort of suburban area about 10 miles from Central London with many commuters living in it,None
146,LOCATION1 is a place of two halves,None
1338,LOCATION1 is a posh place but LOCATION2 is nice also,None
105,LOCATION1 is a possibility,None
815,"LOCATION1 is a pretty dingy area , and I wouldnt live there unless I really had to",None
995,LOCATION1 is a quiet backwater,None
1194,"LOCATION1 is a rather bland , non-descript place",None
611,LOCATION1 is a s  t hole stay clear unless your a drug dealer or addict I moved from there only 9 months ago and never looked back,None
1133,"LOCATION1 is a safe , residential and for the most part , a middle class area",None
707,LOCATION1 is a safe middle class area,None
633,LOCATION1 is a similar walking distance away,None
956,"LOCATION1 is a suburb of LOCATION2 really , but its terrible",None
108,"LOCATION1 is a very chilled place, much better to go out there than in LOCATION2",Positive
521,LOCATION1 is a very modern featureless upmarket development interspersed with run down areas and is not a great place to live,None
106,"LOCATION1 is a very nice and safe area with hostels , it is about ten miles from the centre but the train can take you in in twenty minutes Well Jessy , it seems interesting to me that you 're willing to leave what you kept insisting is the best place in the world",None
891,LOCATION1 is a very nice place to live - I personally would rather live there than LOCATION2,None
474,"LOCATION1 is a very wealthy area in Central London , but regardless of that , its a residential area nontheless , so you will get quite a few quiet roads",None
1099,LOCATION1 is also a beautiful location,None
735,LOCATION1 is also a lovely area to live,None
266,"LOCATION1 is also a nice place to live its kind of 30 something paradise with restaurants and wine bars, i think if your travelling to cental London (zone 1) then the LOCATION2 is easier, and a bit nicer journey",None
1182,"LOCATION1 is also a wicked night out  I could suggest Randall and Aubin, Seafood Restaurant based on LOCATION1, London",None
1131,LOCATION1 is also close to the A12 and M11 and A406 if you want to get out of London quickly on the weekend,None
158,LOCATION1 is also very leafy ( Hampstead Heath ) Everywhere in London has excellent public transport,None
627,LOCATION1 is an armpit full of chavs,None
1032,"LOCATION1 is an enormous area with all sorts of areas within it , some very luxurious and expensive",None
212,LOCATION1 is an interesting area especially near Camden Town Lock,None
271,LOCATION1 is an up and coming area  plus a lot of late night clubs appearing in that area,Positive
865,"LOCATION1 is another good place to go to , it is always really busy , has a good selection of alternative shops , and everyone is always friendly there",None
869,"LOCATION1 is beautiful , lots of parks n green around there",None
126,LOCATION1 is beautiful EDIT : SS has a valid point,None
464,"LOCATION1 is beautiful but in central London and in an area surrounded by lots of embassies , so has a more international feel to it",None
358,LOCATION1 is becoming a ghetto now,None
225,LOCATION1 is better though I guess you mean the LOCATION1 area,None
1326,LOCATION1 is close to LOCATION2 which is always busy and has supermarkets and everything else you would need,None
1007,"LOCATION1 is considered one of the best areas of London, but with that salary you can afford it",None
497,"LOCATION1 is considered to be part of London, not seperate from it",None
840,LOCATION1 is cool,None
578,LOCATION1 is delightful,None
718,"LOCATION1 is directly linked to LOCATION1 by the DLR, which takes about 10 minutes",None
527,LOCATION1 is dull I am looking to move to London soon but do not really know it that well,None
897,"LOCATION1 is fashionable so it is more expensive than for instance LOCATION2  north,north west,central ,west tend to be more expensive yes",None
206,"LOCATION1 is fine - plenty of shops , restaurants , etc Just make sure you 're near a tube station if you do n't drive",None
216,LOCATION1 is full of Indians,None
1020,LOCATION1 is full of gangs,None
339,LOCATION1 is full of mock tudor houses and feels very olde English This person ask for places to live in London and you all mention places outside of London,None
356,"LOCATION1 is generally a cheap place to live in London , and its as safe as the rest of London",None
73,"LOCATION1 is generally considered the nicest, cleanest and safest part  s",None
60,LOCATION1 is good and very close alas almost as expensive,None
1193,"LOCATION1 is great , too",None
1498,LOCATION1 is great Tube/overground/THE COMMONS I have lived in LOCATION2 for 25 years and it's now one the most safest places to live,None
1170,LOCATION1 is great for a day out,None
416,LOCATION1 is great for a lazy day in the sun w the sunday papers and a picnic ~ great views over the London,None
1122,LOCATION1 is great for getting into the London,None
407,"LOCATION1 is huge , and it 's a really nice place to have a picnic or maybe feed the ducks in the river",None
1126,LOCATION1 is in South London,None
484,"LOCATION1 is in West London, with really good transport links to the centre",None
1258,LOCATION1 is in the county of Hertfordshire (pronounced 'HART-ford-sheer') just to the north/northwest of London,None
913,"LOCATION1 is incredibly ethnically diverse and no matter where you move , you 're going to find lots of people with a different ethnic background to you",None
547,LOCATION1 is inexpensive and has good shopping and the restaurant quarter,None
1071,LOCATION1 is inexpensive and has tube stations too,None
362,LOCATION1 is just a tourist hole ; avoid at all costs,None
594,"LOCATION1 is just full of tower blocks, but again, there is a lot of building, regeneration and new homes going up",None
56,LOCATION1 is just heaven,None
1198,LOCATION1 is just north of Oxford Street,None
352,LOCATION1 is just so fashionable and cool :),None
163,LOCATION1 is known for its alternative scene and is a good place to visit to witness a different atmosphere of London,None
1252,LOCATION1 is like that,None
1281,LOCATION1 is looking a bit tatty these days as is LOCATION2,None
259,"LOCATION1 is lovely , very cultured and artistic it 's down side ( which is also its best point ) is that it 's not near a tube station and you have to get a bus to the nearest ( LOCATION1 ) but this is also its advantage as it gets you away from the grot that usually surrounds a rube station",None
277,LOCATION1 is marked # 1 .,None
618,LOCATION1 is marvellous,None
1160,LOCATION1 is meant to be fairly affordable and has good areas,None
1256,"LOCATION1 is more affordable , but close to the center Dude , it 's London - NOWHERE is truly safe",None
959,LOCATION1 is more better,None
359,LOCATION1 is more leafy and near LOCATION2 - quite nice,None
836,LOCATION1 is my favourite as it is kind of arty,None
1204,LOCATION1 is n't London,None
398,LOCATION1 is n't bad,None
103,LOCATION1 is n't great,None
281,"LOCATION1 is n't the best place to live , I use to work there LOCATION1 is not a very good place",None
227,"LOCATION1 is n't the name of an area , it 's just a word to describe residential areas that used to be docks",None
409,LOCATION1 is nearer London and cheaper though not as nice,None
198,LOCATION1 is nice,None
745,"LOCATION1 is nice , but it 's not cheap",None
661,LOCATION1 is nice and not too far from your uni,None
427,LOCATION1 is nice but you might find property a bit more expensive,None
572,LOCATION1 is nice but youd need to look around for a decent priced place to live Wherever they can afford to,None
1086,LOCATION1 is nice good nightlife lots and lots of restaurants of all kinds bars etc anyway i hope this helps look on google earth for LOCATION1 etc good luck,Positive
299,LOCATION1 is nice too,None
660,"LOCATION1 is nice too, but poorly serviced by public transport",None
670,"LOCATION1 is nicer , I think , despite it 's reputation",None
1223,LOCATION1 is no longer cheap as anywhere near a tube station in London is expensive as commuters want to be near them,None
50,"LOCATION1 is not a `` London '' in itself , it is simply a town within the north-east surburbs of London",None
1273,"LOCATION1 is not a good area , LOCATION2 in general can be quite rough",None
139,LOCATION1 is not far,None
690,LOCATION1 is not far from LOCATION1 and is a much safer and more attractive area,None
923,"LOCATION1 is not in London, it is in Hertfordshire",None
1043,LOCATION1 is not in or near LOCATION2  Whichever of London's airports gives you the lowest air fare,None
512,"LOCATION1 is not pretty, but you can't move there if you are not an EU citizen",None
109,"LOCATION1 is not the best shopping street in London, but there are good transport links to the rest of London",None
1433,LOCATION1 is not the cheapest place to live but not too far to LOCATION2 which is much cheaper for accomodation,None
1214,"LOCATION1 is not very nice, with regards to the people, appearance, safety, and has poor connections",None
255,LOCATION1 is nothing special but like all of London it is expensive,None
770,LOCATION1 is now a thriving area and lots of money has been spent n regeneration,None
477,LOCATION1 is now full of asians and chinese,None
1389,"LOCATION1 is ok a little built up now , but very expensive LOCATION2 is brilliant",None
1173,LOCATION1 is ok but aint that expensive well I dunno if your rich or not,None
577,"LOCATION1 is on the London Underground, Piccadilly Line/Metropolitan Line",None
148,"LOCATION1 is on the up, with Westfield and the Olympic Park new to the area it has seen regeneration",None
503,LOCATION1 is one,None
386,LOCATION1 is one I live in LOCATION2,None
95,LOCATION1 is one I've been toying with the idea recently of moving to London,None
448,"LOCATION1 is one of the cheaper areas as far as housing is concerned , It is a deprived area and high iLOCATION1",None
197,"LOCATION1 is one of the most exciting areas in London and we expect you will spend quite a bit of time exploring its attractions (and perhaps, shopping)",None
903,"LOCATION1 is one of the nicer areas and has good access by the underground into central London , it 's mostly occupied by commuters so it 's even more expensive",None
111,LOCATION1 is one of the nicest London Boroughs,None
61,LOCATION1 is one of those places to find real Londoners,None
487,LOCATION1 is over rated but nice,None
1069,"LOCATION1 is pretty safe and family oriented , in the west of London and not as expensive as central London",None
196,LOCATION1 is pricey,None
121,"LOCATION1 is pricey I 'm moving from London , UK to Toronto next year and would like to live in a comparable neighbourhood",None
39,LOCATION1 is pricey My friends and I want to live in London,None
914,LOCATION1 is quite an expensive area,None
929,LOCATION1 is quite exclusive but on the whole nah,None
26,LOCATION1 is quite expensive and as you hint at in your question has several parts -,None
217,"LOCATION1 is quite far up North and at the border, so that may be a pain location wise but it is  also a pleasant area",None
1053,"LOCATION1 is quite nice ( very diverse though ) , but there are about 6 parks in the area , lots of things to do and has low crime rate",None
506,"LOCATION1 is quite nice , on the central line",None
760,LOCATION1 is quite nice and quaint beleive it or not,None
462,LOCATION1 is quite up and coming,None
78,LOCATION1 is quite varied with a lean towards an alternative/underground scene,None
1237,LOCATION1 is really nice - I live in LOCATION2,None
1077,LOCATION1 is really nice if you can afford it,None
1391,"LOCATION1 is really quite nice , LOCATION2 is really , really not",None
96,LOCATION1 is really rough,None
71,LOCATION1 is relatively well priced and is quite safe no problem there,None
303,LOCATION1 is rough and quite nasty - I would not like to walk round there at night,None
141,LOCATION1 is rubbish at the mo because the Olympics are causing disruption already with loads of building work,None
688,"LOCATION1 is safe enough , unless you are in the habit of wandering around late at night",None
1050,LOCATION1 is similar but with a few more independent bars and smaller clubs,Positive
340,"LOCATION1 is supposed to be nice, I heard the traffic is murder though",None
20,LOCATION1 is terrible to live in,None
1110,"LOCATION1 is the best area to live, very scenic",None
1221,LOCATION1 is the best followed by LOCATION2,None
986,LOCATION1 is the best of the places you mention,None
64,LOCATION1 is the biggest town centre in that area,None
1255,LOCATION1 is the cheapest area to live in London as it is quite a dodgy area,None
1249,LOCATION1 is the cheapest of the 3 areas and one of the cheapest areas in London,None
1150,LOCATION1 is the historical home of the capitals arts and entertainments industry,None
286,"LOCATION1 is the most-upmarket area , former chic-cool spot turned , getting edgier ( cooler ) as you move up to Ladbroke Grove",None
798,"LOCATION1 is the nearest one - still a bit of a walk from there , though",None
772,LOCATION1 is the nearest station,None
918,LOCATION1 is the nicest borough in SE London,None
1018,LOCATION1 is the place for you,None
154,LOCATION1 is the place for you It all depends how much you want to pay for your house,None
916,LOCATION1 is the safest place in London to live in,None
467,"LOCATION1 is the true East End , known as the starting point for many immigrant communities over the centuries",None
738,LOCATION1 is too noisy and polluted and too crowded with tourists visiting the museums there,None
807,LOCATION1 is very cool as well All the areas I 've mentioned have their own nightlife and you 'll always find yourself wandering into neighbouring areas,None
823,LOCATION1 is very different to LOCATION1 and a bit rough around the edges,None
240,LOCATION1 is very expensive and very posh,None
1217,LOCATION1 is very hip and trendy fantastic night life and market,Positive
907,"LOCATION1 is very leafy , with a wonderful park and woodlands , as well as being within walking distance of Hampstead Heath",None
546,LOCATION1 is very near LOCATION2 as well and I have heard good things about that area as well,None
1243,"LOCATION1 is very similar , With quite streets with lots of trees , waking up to only the sounds of little birds singing",None
431,LOCATION1 is very variable,None
65,LOCATION1 is where Imperial College is located,None
1238,LOCATION1 is where you'll want to go for local significant shopping,None
1059,LOCATION1 isn't such a big town but there's quite a lot to explore and in general it's a nice place to settle down in,None
755,LOCATION1 isnt bad,None
421,LOCATION1 it's like stepping into delhi,None
414,LOCATION1 its beautiful and its the poshest part in London,None
1098,"LOCATION1 itself is a corruption of the original name ""Bayards Water"", which was a well that horses drank from",None
589,LOCATION1 itself is fine during the day but I would make sure you don't hang around at night as it can be a little scary,None
294,"LOCATION1 itself is nice, not really 'toffy' but people are a bit more reserved",None
133,LOCATION1 itself is no more expensive than LOCATION2,None
320,LOCATION1 itself isn't so bad,None
202,"LOCATION1 just south of LOCATION1 is nice too , but probably on the expensive side",None
1138,"LOCATION1 mainly has sizeable houses , most of which have been converted into flats , and the cost of renting or purchasing is favourable compared with most of London because the area is n't regarded as fashionable",None
223,LOCATION1 may be an option - it 's not as overly expensive as richmond and still within a reach,None
800,LOCATION1 might also be cheaper and a bit safer than LOCATION1 at night,None
1171,LOCATION1 might be good for you as it has no tube or rail  so the prices are lower,None
187,"LOCATION1 nice area, consequently VERY expensive",None
646,LOCATION1 not sure,None
219,LOCATION1 now has a tram system so transport should be even better,None
29,"LOCATION1 obviously , unless you enjoy commuting Anywhere nice in London is at least 250pw for a 1 bed flat plus bills",None
983,"LOCATION1 of London has lots of tiny little museums that are just beautiful, plus the rather obvious British Museum",None
846,"LOCATION1 on the whole isnt that bad, just a few streets away the housing and area in general gets much nicer and there are some good shops on the high street that I personally use regularly",None
822,"LOCATION1 one of the main road routes towards north-west London so very busy, very heavy traffic, not at all quiet even at night",None
257,LOCATION1 or LOCATION2,None
209,LOCATION1 probably will be better than LOCATION1,None
184,LOCATION1 residential area but easy to commute into central London,None
725,"LOCATION1 scores highly for transport links and a huge shopping centre; has some green spaces too,",None
1088,"LOCATION1 seems to be more your kettle of fish, although it isn't directly on the train line",None
864,LOCATION1 seems to be the next thing that everyone is talking about,None
862,LOCATION1 seems to have more diplomats and older people,None
129,LOCATION1 south London 650 per month,None
175,LOCATION1 suffers from continuous aircraft noise because it is so close to LOCATION2,None
561,"LOCATION1 tube station is a good one if you work in the centre too, as it only takes about 15 minutes to get to Bond Street",None
999,"LOCATION1 used to be known as Hatcham, an Anglo-Saxon name, meaning Hacci's village, or possibly the village in the clearing in the woods",None
687,"LOCATION1 used to be really problematic , but is now better , and has decent tube / train links to most of South London",None
97,LOCATION1 used to have an underground but the East London Line is being refurbished and it is buses for the next few years,None
852,LOCATION1 village is lovely,None
420,"LOCATION1 was once solidly working class cockney, but nowadays a high proportion of the population are immigrants",None
67,LOCATION1 was one of the worst areas I experienced  My only thought on it is poor doesn't necessarily equate to rough,None
676,"LOCATION1 was previously in LOCATION2, and richmond in Surrey",None
915,"LOCATION1 was the area north of the Thames , west of the Lea and east of the Colne",None
603,LOCATION1 was the backdrop to `` Bend it like Beckham '',None
471,LOCATION1 was the only area affordable north of the river I could think of,None
741,LOCATION1 which is nearby is also very nice some property expense,None
58,LOCATION1 will be close to central London and safer too,None
1228,LOCATION1 won't give your husband an easy journey to Rochester,None
1174,LOCATION1 would be a great location,None
851,LOCATION1 would be ideal,None
81,LOCATION1 would probably be your best bet as it 's close to the east end so there are lots of bars and clubs,Positive
318,LOCATION1'S BORDERS AND BOUNDARIES ARE THE FOLLOWING ROADS THE ROADS OF TRAFALGAR SQUARE(SQUARE NOT ROAD) AND PALL MALL EAST MAKE THE SOUTHERN BORDER,None
1038,LOCATION1's close to LOCATION2 too making it easy to get in and out of the London,None
1312,"LOCATION1, LOCATION2 areas are nice, but expensive",None
990,"LOCATION1, LOCATION2 still good but less leafy  I swear prices go up to millions in central London",None
715,"LOCATION1, LOCATION2, there are literally dozens of areas  Don't restrict yourself to the Tube Network",None
892,"LOCATION1, Red post Hill",None
69,"LOCATION1, Tower Hamlets",None
1145,"LOCATION1, West London",None
982,"LOCATION1, a total melting pot of cultures and home to many artistic and music and media groups, a wide range of shopping areas",None
634,"LOCATION1, because there is a large amount of dangerous gangs there",None
1272,"LOCATION1, before I lived in LOCATION2 Both very nice areas",None
445,"LOCATION1, ignore the racists, its perfectly safe",None
1474,"LOCATION1, up-market, posh and expensive; LOCATION2 down-market, cheap and shabby",None
662,"LOCATION1, white ethnicity is truly the minority, but in general for London, and most boroughs, this is not the case  No",None
1469,LOCATION1/LOCATION2 is where the arty bars and crowd hang out,Positive
1366,LOCATION2   try the LOCATION2 or anywhere near  LOCATION1,None
1303,LOCATION2  used to nice but LOCATION1  are proabably your best bet,None
1345,"LOCATION2 / LOCATION1 is East , and at the heart of creative London with more art galleries , skinny jeans , retro furniture and cool mini-markets than you can shake a fairys wand at",None
1432,LOCATION2 and LOCATION1 always appears in the best place to live in the UK listings,None
1415,"LOCATION2 and LOCATION1 are also other nice areas with upmarket bars , but can be quite expensive",Positive
1307,LOCATION2 and LOCATION1 are rough areas,None
1417,LOCATION2 and LOCATION1 has a Malaysian community,None
1333,"LOCATION2 and LOCATION1 would suit posh, rich people",None
1401,"LOCATION2 and LOCATION1 would top my list of places to live in, there is so much history, culture and atmosphere there",None
1294,LOCATION2 is a 10 minute walk from LOCATION1 Station which in a couple of years time will have Crossrail which will get you into Central London in 17 minutes,None
1434,LOCATION2 is a brilliant place to live LOCATION1 ( Northern Line on the Tube ) is a great location,None
1400,"LOCATION2 is great , and LOCATION1 - but they are a tad more pricey",None
86,"LOCATION2 is in Zone 1 LOCATION1 is certainly the most predominately Indian of London 's districts , but the vast majority of the Indian population",None
691,"LOCATION2 is in the LOCATION1, one of the London Boroughs",None
1291,"LOCATION2 is more chilled i think, LOCATION1 is where the 'rich' people are etc",None
1292,LOCATION2 is more of a problem as there are no tube stops unless you are actually looking at LOCATION1 which is not a great area,None
669,"LOCATION2 is n't a London , neither is LOCATION1",None
607,"LOCATION2 is probably the best area for going out (LOCATION1 ) but living there, I wouldn't really recommend yet, it's still a bit rough",None
1370,LOCATION2 is ridiculously expensive when it comes to rent so have a look at LOCATION1,None
1381,"LOCATION2 is top,although LOCATION1 is the most expensive",None
1280,LOCATION2 is very nice and LOCATION1 is also nice,None
1421,"LOCATION2 isn't bad at all - not like LOCATION1, which I agree is revolting",None
1260,"LOCATION2 obviously, unless you enjoy commuting I love LOCATION1",None
1344,"LOCATION2 or LOCATION1 are a bit more urban and not as upmarket but definitely very lively and you wont be bored , a little cheaper too",None
1466,LOCATION2 or LOCATION1 if your wallet is big enough,None
1429,"LOCATION2, LOCATION1 just way too touristy and crowded",None
642,"LOCATION2, LOCATION1, Maidenhead, Marlow, Taplow, Windsor, Henley On Thames, Newbury",None
1384,LOCATION2/ LOCATION1 are much cheaper areas and very convenient located,None
1455,LOCATION2/LOCATION1 - Nice place to stay,None
1320,LOCATION2/LOCATION1 is the Islamic ghetto pretty much,None
1327,LOL enjoy the triggers LOCATION1 is a lovely place btw  Go to LOCATION2,None
625,Last year i lived in LOCATION1 and it was pretty rubbish,None
16,Legendary jazz club now open in new premises in LOCATION1,Positive
703,"Leicester Square is a pedestrianised square in the LOCATION1, England",None
1306,"Like much of LOCATION2, LOCATION1 is a poor area",None
301,Likewise LOCATION1 and LOCATION2,None
1236,Linton Kwesi Johnson is a long time LOCATION1 resident House music duo Basement Jaxx formed in LOCATION1,None
239,Live in LOCATION1 or the immediate area SW15 and drink in The Bricklayer's Arms and you will not go wrong,Positive
354,Living in LOCATION1 is not spectacular,None
1040,"Loads of eating places in and around LOCATION1, the White Horse  is quite good and they serve a good London Pride",None
1177,"Loads of history,so have a look at LOCATION2 and LOCATION1",None
388,London 's Top Attractions LOCATION1 Abbey The most exciting church in the land is the final resting place for the men and women who built Britain,None
350,London Eye to one side LOCATION1 to the other,None
144,"London LOCATION2 Airport has a dedicated rail line to LOCATION1 Rail Station, and The Piccadilly line on the 'tube' also goes to the Airport, that's going to be the most easy way, it also has a bus service but I have never used it",None
1210,"London dungeon, London eye and central LOCATION1",None
1179,"London is not as bad as you think and I live in one of the worst parts, LOCATION1",None
696,London rents are a rip off LOCATION1 is where I live,None
945,Look at LOCATION1 and LOCATION2,None
1476,"Look at Markets, LOCATION1 and LOCATION2 markets where they sell all kinds of stuff",None
1192,"Look at South London, areas such as LOCATION1",None
325,"Looking at the map, E16 1TX is part of the LOCATION2 Docks known as West LOCATION1 and looking at it",None
626,"Lots of stabbings, fights, gangs  On the main road on LOCATION1 road",None
743,"MAWAL  LOCATION1 ROAD, London",None
1029,"Many Thanks, Rizla07. The only thing I can suggest is to contact the Theatre Royal, LOCATION2 East  They take people from 16 - 24 unfortunately, but they will probably be able to help you with finding something for your age group in the area  Rizla07, the only one i know is in LOCATION1, very close to Kingsmead Estate",None
1471,Mega rich and aristocratic try LOCATION2 and LOCATION1,None
101,"Mind you I don't like the area around Shacklewell Lane, Graham Road or Sandringham Road  The conservation area between Queensbridge Road and London Fields has some really beautiful houses  I know LOCATION2 well, if you want to live in a place full of twerps try Glasgow, (or LOCATION1) instead",None
819,More affordable than LOCATION1 and with quite a division between good and bad areas is LOCATION2,None
1406,"More suburban, LOCATION2 and LOCATION1 are cheaper more standard suburban area",None
663,Most areas of London are within 30/40 mins of LOCATION1 by tube,None
1484,Most of LOCATION1 and LOCATION2 are now bad areas for binge drinking and drugs,None
1155,Most of LOCATION1 is now inhabited by either Islamic Bangladeshis and Pakistanis and many other muslim people,None
1388,Most of London is pretty grim but the worst areas are probably  LOCATION1 in the southwest  LOCATION2 in the north is also awful,None
68,"Most of these she rents out/ uses for other things, she actually lives in Great Cumberland Place, LOCATION1 area",None
958,"Most students of all backgrounds live all over the place : LOCATION1 is a bit grubby , but it 's a big hub for students and young people because of its proximity to Goldsmiths University",None
777,"Much of the commercial development has been focused in the southern half of Tower Hamlets and it is arguable to what extent the jobs there, on the LOCATION1, have suited the talents and intentions of local residents",None
256,Much of the defunct county of LOCATION1 now lies within various London boroughs,None
1263,My extended family are based in London (Slough/LOCATION1/LOCATION2),None
511,My favourite place to drink and party in LOCATION1 is Proud,Positive
1456,My favourites are LOCATION2 and LOCATION1,None
45,My friend lives in West LOCATION1 and it;s hell,None
1003,"My hometown is LOCATION1, in SW London literally a walk into surrey",None
523,"My mum lives  in LOCATION1, which is quite a nice, relatively safe area, and rents a gorgeous 1 bed flat for 650 per month",None
1226,"My only advice, is to stay well clear of the whole of LOCATION1",None
974,NB LOCATION1 has a bad reputation for crime,None
1006,Near Manor House opposite to the LOCATION1,None
1136,Nearest Tube: LOCATION1 or Temple,None
1248,Next is LOCATION1 (home of the football team),None
437,"Next to me in LOCATION1  ahh, possibly a stalker",None
996,"Nice, suburban and not too fast-paced LOCATION1 area is a nice place to live",None
1438,"Nicest areas are LOCATION2, LOCATION1, zone 1s",None
384,No Go nowhere near it LOCATION1 is horrible yes it is in fact i was there last weekend You ca n't really pick areas of London that are ` safe ' all the time,None
428,Nobody living in LOCATION1 would have enough money or space to employ a nanny,None
342,"North of the River Thames was LOCATION1, and south was mostly Surrey",None
1039,"Northwest London, in the LOCATION1",None
871,Not LOCATION1 Court,None
1310,"Not LOCATION2 Generally , LOCATION1 is your best bet - but it really depends on your budget",None
355,Not cheap but a good selection of bars and clubs with nearby LOCATION1 also providing good places to go for a drink,Positive
761,"Nothing wrong with LOCATION1, London is London and you only really get into trouble through your own behaviour",None
530,Now I am a 16 year old living in LOCATION1 and I absolutly love it,None
1365,"Now if you like posh areas you could live in West London, in LOCATION2, LOCATION1,",None
1288,"Now places to stay clear from are LOCATION1 area and anything near it, stay away from LOCATION2 area as well",None
397,Now walking down LOCATION1 high street you'll be hard pressed to see a white English person - plenty of Polish though,None
252,"Now, I think LOCATION1 is the best to live",None
66,"Now, these are both London postcodes, but I've heard on MANY occasions, that LOCATION2's actually LOCATION1",None
1279,OLOCATION1Station area and the LOCATION2 area (where I currently live) is another neat little area more low-key but full of cool nightlife,Positive
1378,OMG you simply must consider LOCATION2/LOCATION1,None
1425,"Obviously the best convenient places to stay are in LOCATION2, Leicester Square, or LOCATION1, but also very expensive",None
1085,Of course getting anywhere in London from LOCATION1 is so easy that it really makes it a smart place to stay,None
1157,Oh and LOCATION1 too,None
980,"Oh and places like LOCATION2 and LOCATION1 have been added into ""Greater London"" so its a totally different thing",None
955,"Oh for gods sake, LOCATION1 isn't that dangerous or bad",None
1261,"On the Central Line look at LOCATION1 in LOCATION2 which is a very creative area with lots of musicans, artists, galleries, restaurants, etc",None
1268,"On the other hand, if I was living in LOCATION1, I wouldn't swap it to live in LOCATION2 ;)",None
436,"One at LOCATION1, Greenland dock and the other at Roundwood Park (whereever that is",None
543,One of the nicest parts of LOCATION1 is LOCATION1 but the noise levels are really unbearable,None
943,One paid for attraction that really deserves a mention is LOCATION1 which for me is the most beautiful place in London,None
478,Or perhaps somewhere near LOCATION1 or Lea Valley,None
1457,"Or you could try LOCATION1, but I would start with LOCATION2",None
1096,"Other areas  include: LOCATION1 - nice neighbourhood, good shops, good for families",None
1436,"Other areas to consider are LOCATION1 (North London) or LOCATION2 (South London), you're in zone 2 there",None
368,Other than that what about LOCATION1 LOCATION2 or richmond areas,None
711,Otherwise LOCATION1,None
1454,Otherwise LOCATION1 has loads of parks and is calm but generally quite expensive - LOCATION2 is probably a good place to start and does have some cheaper places,None
988,"Otherwise outside London, somewhere like LOCATION1 would probably be a bit cheaper",None
533,"Otherwise, take the Thames River footpath near LOCATION1 arsenal station",None
940,Out of the two I would say LOCATION1 due to the great shops and bars,Positive
938,"Outer London town, quite with good schools LOCATION1",None
241,"Outside GL could go somewhere like LOCATION1 which is just to the north Often depends where in Central London you work, as many like to come into the nearest mainline station if live further out",None
582,Parts of LOCATION1 are very pretty too - on the Central Line,None
